reviewer_id,store_name,category,store_address,latitude ,longitude,rating_count,review_time,review,rating
3133,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",4 years ago,Very nice place but homeless people outside. And takes long to get your order. All I got was two Sundays.,3 stars
3134,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",3 years ago,Food is often cold. No matter what burger you order it comes made wrong. I only go here to get chicken nuggets or a mcflurry.,2 stars
3135,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",9 months ago,The cleanest McD I have seen in Manhattan.,5 stars
3136,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",3 years ago,"Service is no good, had me wait for 15 minutes then told me to go to another Mc. Donald's.. I'll never go there again.. five thumbs down !!!!!!",1 star
3137,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",a year ago,They don't give me sugar and cream for my coffe they was so rude!,1 star
3138,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",a year ago,"Great hole in the wall McDs, minus the crackheads, if you want a quick bite after a night of drinking.",5 stars
3139,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",3 years ago,Slow service. Staff member was on there phone while working. Food was good quality.,3 stars
3140,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",3 years ago,It was delicious but I just wish they'd allow us to sit down and enjoy our meal,3 stars
3141,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",4 years ago,Very busy location. Doing thier best to serve a crowd. Food was good. Seating was full.,3 stars
3142,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",3 years ago,"THE NIGHT SECURITY AT HERE IS A RACIST. DISRESPECT MAKE ME SICK. WE STAYED THERE FOR LESS THAN 30 MINUTES, AND THE FOOD TOOK 15 MINUTES TO GET READY. HE SAID THERE IS A 30 MINUTES LIMITS FOR SITTING WHILE THERE WERE NOBODY ELSE THERE.",1 star
3143,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",a year ago,"fast service, plenty of room to sit, clean area",5 stars
3144,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",4 years ago,"McDonald's offers fast service for consistent quality food on the cheap. Bonus freebies if you use the app, regularly updated.",5 stars
3145,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",3 years ago,"I like the freedom over there
Get your food and coffee, sit and relax
Nobody bothers
Leave whenever you want
It",4 stars
3146,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",a year ago,"Quick service, but grim interior. Not their fault...it is in Times Sq. Still not an attractive location, but fast",4 stars
3147,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",5 years ago,"Minimal seating. Staff isn't fond of you and just want to get over with their shift. Pretty dirty. Just any other NYC McDonald's, don't expect much",3 stars
3148,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",4 years ago,Nice location. If you like McDonald's you'll appreciate the fast service and option to order via self order system.,4 stars
3149,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",a year ago,The food was hot and the employees were very nice,5 stars
3150,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",a year ago,Super clean and nice seating place. Clean restroom and detailed sanitary.,5 stars
3151,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",a year ago,"Clean McDonald's restaurant and bathroom. Good Experience.. Good Customer Service.
Dined In",5 stars
3152,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",a year ago,Good and fast but have become expensive,4 stars
3153,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",a year ago,It's okay service is decent could be better,3 stars
3154,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",2 years ago,They are judgemental they think their better then other they do what the want if a could rate zero stars in wouls,1 star
3155,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",6 months ago,Fast easy ice cream cone,5 stars
3156,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",4 years ago,I ordered a double fish filet no cheese with extra tartar sauce with medium fries. It was delicious.,5 stars
3157,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",9 years ago,It's McDonald's they are the same everywhere so you know what to expect. Extremely fast service. Okay food. Avoid the bathrooms they are terrible!,3 stars
3158,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",5 years ago,"Terrible system & they left the bag over on tbe side & never came to ask who order belonged to, i finally sent my Grandson to go check. Food was cold. Not happy",3 stars
3159,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",3 years ago,Its gotten a little better. But i think it might be time to change the managers. And definitely renovate..,2 stars
3160,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",4 years ago,Very poor and slow service. Cant even make a burger corr,1 star
3161,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",a year ago,I love the bacon egg and cheese as well as other options on the menu.,3 stars
3162,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",4 years ago,Food was ok. Ordered take out & they forgot one sandwich but they corrected the mistake with no problem,3 stars
3163,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",3 years ago,Its McDonald's so u cant go too wrong. But it was good and service was good,4 stars
3164,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",a year ago,"Nothing is working. I asked for a manager, she came and said",1 star
3165,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",9 months ago,Very fast and helpful oops and respectful,5 stars
3166,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",a year ago,"Ok place. Expensive. If you go, there are tables upstairs.",4 stars
3167,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",a year ago,"Kentucky Fried Chicken and a Pizza Hut Kentucky Fried Chicken and a Pizza Hut I like food you like food Kentucky Fried Chicken and a Pizza Hut, Rock and Roll McDonald's Rock and Roll McDonald's",5 stars
3168,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",2 years ago,"Le encontre un cabello a mi hamburgesa, I found a hair between my hamburger...nasty place to be at penstation",1 star
3169,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",4 years ago,Great service the cashier was friendly and the services was fast thank you my order was accurate.,5 stars
3170,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",a year ago,Small reduced menu business. It's a very busy takeout coffee shop at the airport.,4 stars
3171,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",a year ago,Open 24 hrs which is really convenient after a late night concert.,5 stars
3172,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",2 years ago,The customer service really awful they were rude the place was dirty I will never eat at McDonald's again anywhere,1 star
